customer_id,age,gender,marital_status,education,employment_type,annual_income,credit_score,loan_amount,loan_term,interest_rate,existing_loans,debt_to_income_ratio,late_payments,loan_purpose,default
1772,27,Female,Single,Master,Self-employed,75046.0,824.0,452169,36,10.66,5,598.13,12,Personal,1
1773,31,Female,Married,Bachelor,Self-employed,114593.0,303.0,62564,60,11.14,3,55.13,11,Education,1
1774,40,Male,Single,High School,Self-employed,185166.0,477.0,150174,36,9.39,1,80.57,4,Home,1
1775,36,Male,Single,Bachelor,Self-employed,189741.0,558.0,137933,60,20.85,1,71.55,0,Car,0
1776,24,Female,Single,Master,Self-employed,187198.0,364.0,310718,24,11.64,0,163.43,13,Education,1
1777,26,Male,Married,PhD,Self-employed,99036.0,662.0,168754,60,11.91,5,170.82,8,Education,1
1778,42,Female,Single,Master,Salaried,129864.0,316.0,83819,36,14.06,3,74.82,7,Car,0
1779,46,Male,Married,Bachelor,Salaried,140333.0,499.0,358277,60,23.05,3,253.67,4,Personal,1
1780,23,Male,Married,Master,Self-employed,36772.0,843.0,250869,12,18.76,1,693.03,13,Home,1
1781,61,Female,Single,PhD,Salaried,199658.0,511.0,82972,60,6.23,4,43.92,14,Car,0
1782,62,Female,Single,Bachelor,Self-employed,71943.0,734.0,388381,60,5.79,4,536.49,10,Home,1
1783,34,Female,Single,Master,Salaried,88868.0,572.0,361104,12,16.33,5,410.67,13,Car,1
1784,31,Female,Single,Bachelor,Salaried,69855.0,589.0,201257,12,22.74,1,275.93,3,Business,1
1785,38,Female,Married,Bachelor,Self-employed,173290.0,782.0,341570,12,11.47,5,197.03,7,Personal,1
1786,32,Male,Single,High School,Salaried,121124.0,533.0,446336,240,9.96,2,371.08,8,Business,1
1787,43,Male,Married,High School,Self-employed,77205.0,707.0,43297,120,19.96,3,58.74,6,Car,0
1788,32,Male,Married,Bachelor,Salaried,156031.0,445.0,119147,240,17.04,5,79.55,3,Car,1
1789,33,Female,Married,Master,Self-employed,196206.0,729.0,13299,60,16.3,0,10.4,6,Home,0
1790,45,Female,Married,Master,Salaried,45874.0,731.0,439564,240,7.99,4,959.66,5,Car,1
1791,39,Female,Married,Master,Self-employed,151007.0,844.0,46384,240,8.52,5,34.33,10,Home,0
1792,56,Female,Single,PhD,Salaried,21301.0,796.0,384326,12,10.64,2,1801.38,11,Home,1
1793,28,Female,Married,Bachelor,Self-employed,78017.0,388.0,343837,12,9.14,3,446.6,2,Car,1
1794,49,Female,Married,Bachelor,Salaried,63319.0,710.0,231371,24,24.43,2,363.1,9,Home,1
1795,52,Male,Single,PhD,Self-employed,42455.0,540.0,299831,240,5.37,5,712.0,2,Personal,1
1796,64,Male,Single,Bachelor,Salaried,155184.0,522.0,200649,120,17.52,3,129.2,0,Business,1
1797,38,Male,Married,Bachelor,Self-employed,77033.0,767.0,327191,60,15.35,3,425.83,13,Car,1
1798,26,Male,Married,PhD,Salaried,183217.0,621.0,146263,36,11.47,1,84.24,12,Home,0
1799,38,Male,Single,High School,Self-employed,126924.0,674.0,192956,120,22.75,1,159.56,4,Home,1
1800,39,Female,Married,Bachelor,Self-employed,52735.0,411.0,322055,120,18.4,0,610.9,7,Home,1
1801,42,Female,Single,PhD,Self-employed,92781.0,826.0,344447,24,24.97,0,372.32,11,Home,1
1802,57,Female,Single,Master,Self-employed,146031.0,711.0,481663,60,8.37,2,316.92,5,Personal,1
1803,52,Female,Married,High School,Salaried,148305.0,568.0,361309,60,6.76,1,239.28,7,Car,1
1804,61,Female,Single,Master,Salaried,128049.0,551.0,105330,12,7.79,3,74.7,6,Car,1
1805,23,Female,Married,Bachelor,Salaried,172783.0,673.0,359624,12,10.39,1,206.11,1,Personal,1
1806,48,Male,Married,High School,Self-employed,25630.0,749.0,179798,120,13.34,3,698.15,7,Personal,1
1807,30,Female,Married,PhD,Self-employed,85488.0,836.0,39623,24,22.25,1,42.39,3,Personal,0
1808,55,Female,Single,Bachelor,Self-employed,154278.0,667.0,118219,60,10.67,3,71.46,10,Car,1
1809,49,Female,Married,PhD,Self-employed,,,259398,24,23.3,2,342.64,4,Education,1
1810,35,Female,Single,High School,Self-employed,38953.0,762.0,219589,36,14.26,1,554.76,10,Business,1
1811,53,Male,Married,Master,Salaried,120932.0,567.0,128089,60,17.94,4,100.46,12,Personal,0
1812,27,Male,Married,Bachelor,Salaried,161140.0,425.0,317144,12,10.29,4,196.98,7,Personal,1
1813,32,Female,Single,Bachelor,Salaried,98930.0,692.0,338638,120,8.12,3,347.15,4,Car,1
1814,50,Male,Married,PhD,Self-employed,21067.0,633.0,478457,24,22.39,2,2266.36,4,Car,1
1815,41,Male,Married,High School,Self-employed,70658.0,667.0,363316,12,7.19,3,519.43,5,Business,1
1816,51,Female,Single,PhD,Self-employed,72165.0,755.0,199099,120,20.48,2,262.23,14,Home,1
1817,44,Female,Single,High School,Self-employed,100781.0,366.0,195067,12,16.62,0,193.56,14,Car,1
1818,40,Female,Single,Bachelor,Self-employed,160931.0,365.0,310020,60,22.22,1,194.17,6,Business,1
1819,57,Female,Married,High School,Self-employed,49164.0,699.0,123217,24,19.36,2,245.68,8,Car,1
1820,24,Female,Single,Bachelor,Self-employed,124946.0,586.0,449286,36,10.63,3,353.03,13,Car,1
1821,48,Male,Single,High School,Salaried,147580.0,485.0,357832,240,16.49,0,243.1,10,Car,1
1822,64,Female,Married,Master,Salaried,119251.0,583.0,371209,12,5.26,3,311.1,6,Education,1
1823,40,Female,Single,High School,Self-employed,,,71224,240,14.5,4,170.62,5,Education,0
1824,44,Female,Married,Master,Self-employed,53939.0,536.0,30365,24,6.72,4,54.85,14,Personal,0
1825,52,Male,Married,High School,Self-employed,199671.0,317.0,34663,60,13.58,1,14.35,11,Education,1
1826,61,Female,Single,High School,Salaried,157186.0,713.0,463652,12,7.19,5,301.22,9,Business,1
1827,56,Female,Married,PhD,Salaried,118475.0,308.0,371754,60,24.11,1,317.18,3,Car,1
1828,54,Female,Single,PhD,Self-employed,32818.0,719.0,108376,36,15.46,0,331.19,13,Education,1
1829,56,Male,Single,Bachelor,Salaried,29335.0,328.0,88275,36,23.26,4,310.35,10,Car,1
1830,22,Female,Single,PhD,Salaried,75008.0,647.0,390373,120,5.45,2,525.61,9,Home,1
1831,35,Female,Single,High School,Salaried,91745.0,749.0,461427,120,17.75,4,509.16,11,Personal,1
1832,54,Female,Married,PhD,Self-employed,194220.0,679.0,146981,120,11.14,5,83.58,1,Education,0
1833,56,Male,Married,High School,Salaried,23577.0,665.0,65883,60,13.64,1,278.65,10,Car,1
1834,26,Female,Single,Master,Salaried,93916.0,526.0,279857,120,22.46,3,291.89,12,Home,1
1835,59,Female,Single,High School,Self-employed,155148.0,417.0,148686,24,24.6,0,86.92,10,Personal,0
1836,62,Female,Married,Bachelor,Self-employed,183997.0,711.0,365241,240,9.93,5,202.2,14,Personal,1
1837,32,Male,Single,Master,Salaried,79314.0,655.0,25734,240,23.97,4,27.61,8,Home,0
1838,23,Female,Married,Bachelor,Self-employed,61205.0,553.0,428925,60,18.77,2,717.42,9,Education,1
1839,38,Female,Single,Bachelor,Salaried,162167.0,842.0,421101,60,24.03,5,255.46,10,Education,1
1840,60,Female,Married,Bachelor,Salaried,133583.0,743.0,76622,120,16.25,2,52.28,4,Car,0
1841,41,Male,Married,PhD,Self-employed,104715.0,380.0,83267,240,24.22,2,83.41,4,Business,1
1842,35,Male,Married,Bachelor,Self-employed,76680.0,345.0,484344,240,22.85,0,635.63,10,Car,1
1843,53,Female,Single,Master,Salaried,48400.0,348.0,411557,120,7.57,2,859.29,11,Car,1
1844,55,Male,Single,High School,Self-employed,127345.0,748.0,44435,60,11.22,2,33.64,2,Car,0
1845,46,Male,Single,Bachelor,Self-employed,107110.0,706.0,17976,36,9.86,4,22.58,12,Home,0
1846,28,Male,Single,Master,Salaried,140120.0,582.0,87910,36,16.44,0,61.93,2,Personal,0
1847,56,Female,Single,Bachelor,Salaried,48562.0,772.0,476085,120,21.06,3,983.07,0,Personal,1
1848,50,Female,Married,High School,Salaried,191735.0,715.0,403506,36,20.19,3,209.38,11,Business,1
1849,43,Male,Married,Master,Salaried,38510.0,420.0,135177,24,19.53,2,360.58,10,Education,1
1850,62,Male,Married,Master,Salaried,81608.0,302.0,50812,24,12.51,5,73.6,4,Car,0
1851,64,Male,Married,High School,Salaried,72182.0,615.0,448744,24,7.79,1,615.73,2,Home,1
1852,34,Female,Married,Master,Self-employed,46883.0,759.0,456786,60,9.21,0,980.67,14,Home,1
1853,34,Female,Married,High School,Self-employed,186916.0,526.0,378985,60,19.83,1,198.1,10,Car,1
1854,22,Male,Married,Master,Salaried,169800.0,378.0,192471,60,7.95,0,119.16,1,Home,0
1855,57,Male,Single,Master,Self-employed,31094.0,843.0,446653,60,9.46,0,1444.61,10,Home,1
1856,25,Male,Married,High School,Self-employed,153479.0,370.0,225194,60,13.49,4,141.92,8,Car,1
1857,58,Male,Single,High School,Salaried,32644.0,496.0,325051,120,6.44,2,989.6,12,Business,1
1858,61,Female,Married,Master,Self-employed,105834.0,357.0,125992,36,9.25,4,116.57,13,Home,1
1859,34,Male,Married,Master,Self-employed,128982.0,723.0,349020,120,8.0,5,276.43,9,Personal,1
1860,59,Female,Single,High School,Salaried,,,446939,36,24.03,1,616.74,5,Personal,1
1861,45,Male,Married,PhD,Self-employed,79021.0,347.0,302799,120,8.83,1,381.94,2,Personal,1
1862,40,Male,Single,High School,Self-employed,82651.0,734.0,250170,24,22.24,3,306.28,6,Car,1
1863,22,Male,Married,Master,Salaried,56807.0,484.0,454049,12,7.3,5,797.81,11,Personal,1
1864,59,Male,Single,Master,Self-employed,185144.0,464.0,216168,60,22.39,5,117.41,8,Education,1
1865,26,Male,Married,Master,Self-employed,189470.0,630.0,291141,12,16.99,4,156.38,8,Home,1
1866,37,Female,Single,High School,Self-employed,48669.0,629.0,71876,12,21.99,4,150.07,14,Business,1
1867,45,Male,Single,Master,Salaried,181233.0,420.0,115233,24,22.35,5,72.03,0,Personal,0
1868,48,Male,Married,PhD,Salaried,158354.0,512.0,127660,12,16.93,4,74.6,14,Car,1
1869,22,Male,Married,Bachelor,Self-employed,46539.0,806.0,162085,12,23.35,3,353.0,1,Business,1
1870,55,Female,Single,PhD,Self-employed,154379.0,467.0,37862,24,16.71,4,19.82,14,Car,1
1871,57,Female,Married,High School,Salaried,37745.0,845.0,57448,36,19.25,4,150.17,7,Business,1
1872,25,Female,Single,Master,Salaried,190505.0,726.0,486034,120,13.32,5,254.33,14,Business,1
1873,21,Female,Married,High School,Self-employed,54555.0,520.0,443824,240,23.28,5,811.4,10,Home,1
1874,60,Male,Single,Bachelor,Salaried,152145.0,309.0,351756,12,21.48,4,224.47,0,Business,0
1875,32,Male,Married,High School,Self-employed,52683.0,419.0,123849,60,8.33,4,232.83,10,Education,1
1876,56,Male,Single,Master,Self-employed,45741.0,546.0,381204,24,16.53,5,834.74,11,Education,1
1877,43,Female,Married,Bachelor,Salaried,173358.0,659.0,176966,12,22.94,1,101.41,14,Education,1
1878,51,Male,Single,Bachelor,Salaried,23599.0,520.0,483417,240,20.86,2,2055.74,10,Car,1
1879,31,Male,Single,Master,Self-employed,148513.0,805.0,186721,36,24.25,1,125.19,13,Home,0
1880,30,Female,Married,Master,Self-employed,47293.0,357.0,67104,36,9.63,4,141.96,2,Car,1
1881,23,Female,Married,Master,Salaried,35389.0,759.0,212531,240,12.35,0,601.45,10,Personal,1
1882,34,Female,Single,High School,Self-employed,32318.0,427.0,44821,60,15.14,0,138.02,6,Education,1
1883,36,Male,Single,PhD,Salaried,199947.0,385.0,184012,12,9.65,3,94.42,7,Home,1
1884,30,Male,Single,High School,Salaried,23055.0,403.0,147007,60,12.88,1,635.02,4,Education,1
1885,49,Female,Single,High School,Salaried,141164.0,442.0,487793,36,15.75,5,339.72,13,Home,1
1886,30,Male,Married,PhD,Salaried,102579.0,504.0,17467,36,8.83,3,16.67,1,Car,0
1887,32,Female,Single,Master,Salaried,157392.0,337.0,409289,120,10.13,3,261.97,14,Car,1
1888,50,Female,Single,Master,Self-employed,124817.0,662.0,12691,36,7.5,0,10.98,2,Education,0
1889,61,Male,Single,PhD,Salaried,24642.0,608.0,444754,24,19.27,1,1800.35,8,Business,1
1890,21,Female,Married,PhD,Salaried,29321.0,351.0,135115,120,12.23,2,461.6,14,Home,1
1891,25,Female,Single,High School,Salaried,99968.0,300.0,160562,60,9.41,5,164.01,12,Personal,1
1892,40,Female,Married,Bachelor,Salaried,122770.0,310.0,282832,36,15.15,1,231.39,10,Business,1
1893,28,Male,Married,PhD,Salaried,177116.0,513.0,103505,240,6.36,3,54.89,12,Car,1
1894,63,Female,Married,High School,Salaried,173043.0,817.0,55650,24,23.47,4,32.54,9,Home,0
1895,32,Female,Married,Bachelor,Salaried,129762.0,714.0,149901,120,10.89,3,124.03,6,Business,0
1896,21,Female,Married,Master,Self-employed,134183.0,307.0,139158,24,22.73,1,98.52,12,Personal,1
1897,40,Female,Married,Master,Self-employed,137159.0,304.0,245681,120,14.95,0,184.6,0,Business,1
1898,48,Female,Married,High School,Self-employed,45727.0,661.0,7590,120,22.0,1,5.38,2,Personal,0
1899,63,Female,Single,High School,Self-employed,173631.0,411.0,438109,120,9.94,2,249.59,8,Car,1
1900,57,Female,Single,PhD,Salaried,93820.0,572.0,78396,240,8.51,5,81.41,6,Home,1
1901,57,Male,Married,Master,Self-employed,129062.0,721.0,396941,60,21.99,5,312.96,14,Car,1
1902,32,Male,Single,High School,Salaried,47476.0,564.0,436392,120,9.26,4,928.03,11,Home,1
1903,57,Female,Single,Master,Self-employed,162063.0,757.0,72484,120,19.92,4,50.29,12,Business,0
1904,64,Male,Married,Master,Self-employed,140355.0,511.0,393628,24,11.89,3,283.01,12,Car,1
1905,48,Male,Single,PhD,Salaried,90047.0,377.0,107267,120,19.96,1,124.44,12,Home,1
1906,35,Female,Married,Bachelor,Salaried,161868.0,520.0,235069,60,23.15,5,138.46,13,Personal,1
1907,26,Male,Single,PhD,Self-employed,23881.0,668.0,424511,240,24.63,0,1782.0,14,Home,1
1908,64,Female,Married,High School,Self-employed,35668.0,646.0,43131,240,12.2,2,115.41,14,Car,1
1909,40,Female,Married,PhD,Self-employed,185384.0,324.0,180965,24,12.35,3,93.92,1,Car,0
1910,34,Female,Single,PhD,Self-employed,48106.0,719.0,279068,120,24.63,1,582.08,5,Business,1
1911,22,Female,Single,Master,Salaried,35729.0,653.0,109191,24,22.23,0,299.42,8,Personal,1
1912,29,Female,Married,PhD,Self-employed,149354.0,716.0,409067,240,5.9,1,280.02,14,Home,1
1913,57,Male,Married,High School,Self-employed,90320.0,814.0,274878,60,16.47,0,304.34,3,Car,1
1914,40,Female,Married,Bachelor,Self-employed,74913.0,514.0,178753,24,8.62,1,232.1,9,Home,1
1915,46,Male,Single,PhD,Self-employed,79402.0,411.0,250567,60,24.88,1,323.11,1,Education,1
1916,49,Female,Single,PhD,Self-employed,141649.0,727.0,125405,36,7.78,5,87.22,2,Personal,1
1917,21,Female,Single,Bachelor,Salaried,123930.0,515.0,10293,120,16.19,3,7.49,6,Personal,0
1918,55,Female,Single,High School,Salaried,188354.0,712.0,320347,60,18.3,1,168.97,3,Education,1
1919,26,Male,Married,High School,Salaried,189290.0,679.0,412036,120,23.74,1,203.09,6,Personal,1
1920,57,Female,Married,PhD,Salaried,169022.0,531.0,334971,60,21.95,3,204.47,4,Education,1
1921,25,Female,Married,Master,Salaried,79739.0,557.0,445379,12,9.92,3,558.68,13,Home,1
1922,53,Female,Married,PhD,Self-employed,,,148463,12,16.45,4,606.54,7,Education,1
1923,34,Female,Single,Bachelor,Salaried,,,237074,12,24.07,4,123.52,7,Business,1
1924,32,Male,Married,Bachelor,Salaried,122552.0,723.0,245942,60,19.71,5,199.21,4,Education,1
1925,62,Female,Married,Bachelor,Self-employed,99059.0,364.0,264742,240,18.77,3,261.65,6,Home,1
1926,40,Male,Single,PhD,Salaried,175739.0,489.0,309114,240,20.1,2,171.24,10,Personal,1
1927,44,Female,Single,PhD,Salaried,155064.0,472.0,182895,120,11.45,5,122.31,5,Business,0
1928,63,Male,Married,High School,Salaried,150514.0,526.0,297940,12,19.59,0,197.89,12,Education,1
1929,54,Male,Single,Master,Salaried,107680.0,687.0,104345,120,9.66,3,101.93,7,Home,1
1930,45,Female,Married,PhD,Self-employed,45530.0,700.0,383389,60,13.56,4,847.95,8,Business,1
1931,49,Female,Single,High School,Self-employed,35305.0,512.0,88127,120,22.8,1,254.05,4,Business,1
1932,59,Male,Single,PhD,Salaried,129097.0,352.0,244248,120,5.38,3,195.48,6,Business,1
1933,51,Female,Married,High School,Self-employed,72044.0,438.0,41389,12,13.29,3,53.89,13,Education,0
1934,63,Female,Single,High School,Salaried,150436.0,717.0,270496,240,10.34,4,182.82,0,Home,0
1935,43,Female,Married,Master,Self-employed,109363.0,442.0,389287,24,8.97,4,353.62,10,Home,1
1936,64,Male,Single,PhD,Self-employed,78817.0,808.0,481814,36,21.77,2,605.83,7,Home,1
1937,58,Female,Single,High School,Self-employed,123038.0,785.0,164244,60,18.93,5,135.79,2,Car,0
1938,40,Female,Single,Bachelor,Self-employed,66666.0,736.0,147009,60,7.25,4,224.28,0,Personal,1
1939,43,Female,Single,Bachelor,Self-employed,177245.0,842.0,98657,60,14.89,4,53.94,5,Home,1
1940,36,Male,Single,Bachelor,Self-employed,38909.0,592.0,478354,36,14.34,4,1229.62,13,Car,1
1941,62,Female,Married,Master,Self-employed,182079.0,583.0,374420,24,7.85,5,209.15,12,Car,1
1942,28,Male,Single,High School,Self-employed,164057.0,313.0,355816,240,21.0,1,213.82,7,Business,1
1943,41,Female,Married,Master,Self-employed,42525.0,571.0,202553,120,12.33,3,480.36,10,Personal,1
1944,21,Male,Single,PhD,Self-employed,132293.0,324.0,483564,240,20.24,3,360.99,2,Business,1
1945,28,Female,Married,PhD,Self-employed,121046.0,621.0,209581,60,8.84,4,175.18,0,Personal,1
1946,49,Female,Single,High School,Salaried,,,421768,120,11.3,5,728.69,2,Business,1
1947,52,Male,Married,Bachelor,Self-employed,188265.0,339.0,412334,12,6.9,2,225.75,14,Education,1
1948,58,Male,Married,High School,Salaried,154902.0,534.0,16290,240,7.87,4,13.94,4,Personal,0
1949,25,Male,Single,High School,Self-employed,151605.0,388.0,292267,12,22.66,5,202.83,10,Car,1
1950,42,Female,Single,High School,Salaried,172018.0,399.0,217991,12,7.18,5,122.05,7,Car,0
1951,54,Female,Single,Master,Salaried,43504.0,443.0,457767,240,6.91,2,1055.55,8,Personal,1
1952,21,Female,Married,PhD,Salaried,130551.0,381.0,57136,60,23.81,5,43.67,12,Business,1
1953,46,Female,Married,High School,Self-employed,75715.0,528.0,462102,36,17.92,3,602.98,11,Education,1
1954,63,Male,Single,High School,Self-employed,179327.0,694.0,122278,60,7.02,2,68.74,8,Education,0
1955,30,Female,Single,High School,Self-employed,56855.0,812.0,474118,12,24.43,2,836.74,3,Home,1
1956,50,Female,Married,Master,Self-employed,61721.0,496.0,465549,12,7.94,0,764.12,7,Personal,1
1957,38,Female,Married,Master,Salaried,131597.0,573.0,490208,60,20.33,2,369.98,10,Education,1
1958,37,Female,Single,Master,Self-employed,192922.0,671.0,442232,36,5.7,2,231.6,4,Business,0
1959,46,Female,Married,High School,Self-employed,120659.0,379.0,419643,36,17.49,1,349.32,2,Business,1
1960,28,Female,Single,Bachelor,Self-employed,54723.0,534.0,7257,120,15.93,3,12.39,4,Car,0
1961,60,Female,Single,Bachelor,Self-employed,186811.0,586.0,72733,24,9.16,4,38.43,1,Education,0
1962,32,Male,Single,Bachelor,Self-employed,25539.0,844.0,144294,12,17.86,0,568.71,10,Education,1
1963,47,Female,Married,PhD,Self-employed,136360.0,736.0,161259,36,17.34,2,117.76,10,Business,1
1964,28,Female,Married,High School,Self-employed,121140.0,426.0,215760,240,20.97,1,176.93,10,Car,1
1965,45,Female,Married,Bachelor,Self-employed,172383.0,716.0,418997,12,22.52,1,240.53,5,Education,1
1966,24,Female,Married,Bachelor,Salaried,89180.0,340.0,130890,24,15.2,5,139.26,0,Business,0
1967,53,Male,Single,Bachelor,Salaried,136985.0,768.0,499432,240,14.81,4,369.25,5,Car,1
1968,21,Male,Married,High School,Self-employed,105981.0,596.0,393826,12,17.43,4,369.01,12,Car,1
1969,39,Male,Single,Bachelor,Self-employed,55934.0,341.0,409220,36,19.58,3,737.76,4,Business,1
1970,51,Male,Single,Bachelor,Self-employed,160583.0,578.0,374322,120,12.12,5,239.41,12,Car,1
1971,36,Male,Single,High School,Self-employed,151255.0,758.0,324744,60,15.09,2,226.69,8,Car,1
1972,34,Male,Married,PhD,Salaried,,,161587,240,16.7,1,550.42,12,Home,1
1973,25,Female,Single,Master,Salaried,79577.0,575.0,85952,60,24.77,0,110.81,13,Car,0
1974,61,Male,Single,Bachelor,Self-employed,46008.0,389.0,469904,36,16.75,3,1024.39,6,Education,1
1975,46,Male,Married,Master,Salaried,199013.0,823.0,470924,36,9.48,2,237.93,5,Car,1
1976,48,Female,Single,PhD,Salaried,62756.0,459.0,401401,240,16.76,5,645.51,14,Education,1
1977,22,Male,Married,PhD,Self-employed,100730.0,757.0,95888,24,21.39,4,94.78,10,Business,1
1978,26,Female,Married,Bachelor,Self-employed,178984.0,698.0,253492,240,22.15,5,144.39,11,Car,1
1979,29,Female,Married,High School,Self-employed,102702.0,390.0,128611,12,21.01,2,124.68,6,Business,1
1980,53,Male,Single,PhD,Salaried,66840.0,765.0,59476,24,22.76,5,82.43,9,Personal,0
1981,61,Female,Married,Master,Salaried,58623.0,519.0,363423,60,11.7,4,623.64,4,Car,1
1982,45,Male,Married,Master,Self-employed,83303.0,718.0,429428,12,15.15,2,501.75,0,Business,1
1983,33,Male,Married,Master,Self-employed,66062.0,678.0,97154,24,20.59,0,149.81,14,Personal,1
1984,29,Female,Married,Master,Salaried,76690.0,746.0,472913,60,10.29,3,622.08,8,Education,1
1985,33,Female,Single,PhD,Salaried,118980.0,445.0,127537,12,12.43,5,110.13,4,Education,1
1986,51,Male,Married,Bachelor,Self-employed,174706.0,532.0,184605,120,21.62,4,101.72,3,Education,0
1987,61,Female,Single,Bachelor,Salaried,155162.0,670.0,219075,240,20.4,0,148.92,5,Education,1
1988,31,Female,Married,Master,Self-employed,65266.0,533.0,354269,240,24.42,1,551.87,4,Education,1
1989,24,Male,Single,Bachelor,Self-employed,181080.0,666.0,173702,240,24.92,0,99.25,0,Home,0
1990,54,Male,Married,Master,Salaried,107643.0,780.0,466822,120,9.81,0,442.95,1,Business,1
1991,58,Female,Single,Master,Salaried,78704.0,662.0,246316,24,23.01,0,323.56,3,Personal,1
1992,24,Male,Married,High School,Salaried,137374.0,810.0,341243,36,6.89,4,245.19,7,Personal,1
1993,58,Male,Single,PhD,Self-employed,28382.0,394.0,489006,12,19.2,1,1718.33,4,Car,1
1994,39,Male,Single,PhD,Self-employed,198846.0,515.0,249307,24,9.4,3,129.09,6,Business,1
1995,26,Male,Single,Master,Self-employed,109609.0,842.0,133969,36,11.01,0,106.52,1,Home,0
1996,54,Male,Married,PhD,Self-employed,66698.0,434.0,414801,240,23.93,4,620.79,7,Home,1
1997,38,Male,Single,Bachelor,Self-employed,21110.0,382.0,100833,240,10.26,4,474.34,4,Business,1
1998,33,Male,Single,Master,Self-employed,135266.0,690.0,316384,240,18.46,3,232.95,3,Education,1
1999,61,Female,Single,High School,Salaried,151458.0,346.0,281916,36,8.56,2,180.0,8,Education,1
2000,43,Male,Single,Bachelor,Self-employed,67801.0,691.0,216063,12,6.87,1,317.9,5,Business,1
2001,39,Female,Married,High School,Self-employed,134012.0,684.0,470051,12,11.79,1,353.78,14,Personal,1
2002,31,Female,Single,High School,Self-employed,116085.0,680.0,211796,36,17.48,5,191.08,13,Education,1
2003,21,Female,Single,PhD,Self-employed,51566.0,376.0,378134,60,9.96,0,735.63,3,Car,1
2004,44,Male,Single,PhD,Salaried,183593.0,558.0,117315,240,11.0,2,55.03,7,Home,0
2005,27,Male,Married,Master,Self-employed,43798.0,698.0,488515,24,19.17,1,1115.68,2,Education,1
2006,45,Female,Single,PhD,Salaried,164637.0,399.0,365197,12,7.06,5,228.91,13,Personal,1
2007,41,Male,Single,High School,Salaried,43027.0,800.0,354235,36,13.94,0,822.23,12,Education,1
2008,35,Female,Single,High School,Self-employed,25631.0,682.0,230931,60,23.83,2,904.38,9,Education,1
2009,21,Male,Single,Bachelor,Self-employed,,,154010,120,12.94,4,206.39,1,Home,1
2010,32,Male,Married,High School,Salaried,65206.0,644.0,158055,36,13.68,0,243.25,6,Car,1
2011,27,Female,Single,Master,Salaried,123473.0,309.0,148946,60,19.76,2,122.42,13,Car,1
2012,35,Female,Single,Master,Self-employed,78334.0,563.0,95341,120,20.58,3,124.66,11,Personal,0
2013,41,Female,Married,PhD,Salaried,92323.0,567.0,65896,60,20.39,1,69.3,14,Business,1
2014,39,Male,Married,PhD,Self-employed,73619.0,494.0,444425,12,24.96,0,602.65,3,Business,1
2015,49,Female,Married,PhD,Self-employed,123536.0,706.0,37822,36,6.43,5,26.23,3,Business,0
2016,45,Male,Single,Master,Salaried,177947.0,595.0,156822,120,24.65,4,85.7,9,Personal,1
2017,53,Male,Married,High School,Self-employed,175586.0,396.0,369479,60,24.0,5,214.48,8,Education,1
2018,52,Male,Single,PhD,Self-employed,173652.0,761.0,440299,120,22.04,0,256.25,1,Car,1
2019,55,Female,Married,Bachelor,Self-employed,155360.0,386.0,122828,24,14.08,1,73.39,0,Car,0
2020,64,Female,Single,PhD,Salaried,26734.0,376.0,389910,36,22.42,1,1453.67,14,Education,1
2021,58,Female,Married,Master,Salaried,59008.0,782.0,164018,12,9.42,2,275.04,6,Car,1
2022,46,Male,Single,PhD,Salaried,69349.0,445.0,137624,120,20.83,5,191.4,14,Car,1
2023,31,Male,Married,High School,Self-employed,158886.0,410.0,493801,240,8.7,5,312.07,11,Business,1
2024,55,Female,Single,PhD,Salaried,194226.0,596.0,340475,60,21.31,4,172.17,7,Business,1
2025,28,Male,Single,Master,Salaried,158923.0,725.0,141343,240,17.29,2,91.52,2,Home,0
2026,34,Male,Single,Master,Salaried,144478.0,633.0,347345,120,6.96,4,245.49,1,Home,0
2027,30,Female,Single,Bachelor,Self-employed,152672.0,822.0,332795,240,22.91,0,209.61,3,Car,1
2028,22,Female,Single,Master,Self-employed,76614.0,837.0,369061,60,16.56,0,478.59,1,Business,1
2029,29,Female,Single,Bachelor,Salaried,23692.0,461.0,165066,120,18.12,5,688.96,11,Home,1
2030,23,Male,Single,High School,Salaried,146745.0,729.0,294330,12,10.67,2,191.38,1,Home,0
2031,41,Male,Single,Master,Salaried,40373.0,368.0,35267,12,22.43,3,90.07,4,Business,0
2032,46,Male,Married,PhD,Self-employed,132413.0,432.0,306284,36,15.9,1,232.36,9,Home,1
2033,28,Male,Single,High School,Salaried,34507.0,488.0,250506,12,13.42,2,723.11,4,Education,1
2034,22,Male,Single,PhD,Self-employed,82931.0,578.0,423151,120,15.69,2,505.49,7,Education,1
2035,26,Female,Married,PhD,Self-employed,95499.0,729.0,298892,120,19.07,0,307.57,8,Business,1
2036,48,Male,Single,PhD,Self-employed,134362.0,841.0,95139,12,18.9,1,71.69,1,Business,0
2037,49,Male,Married,High School,Salaried,117449.0,460.0,402053,24,12.15,2,341.16,0,Home,1
2038,46,Male,Single,High School,Salaried,116819.0,752.0,69875,120,12.71,0,55.33,2,Car,1
2039,45,Female,Married,Master,Self-employed,59423.0,469.0,198766,36,16.24,0,336.58,5,Personal,1
2040,32,Female,Married,PhD,Self-employed,123612.0,356.0,407826,24,23.49,5,331.33,13,Education,1
2041,25,Female,Single,Bachelor,Self-employed,106120.0,539.0,33615,12,19.91,5,26.82,4,Education,1
