Order ID,Customer ID,Category,Sales,Quantity,Discount,Profit,Order Date,Region
10802,1366,Furniture,137.33,1,0.0,29.59,2023-07-30,East
10803,1143,Furniture,341.07,2,0.0,78.54,2026-08-21,West
10804,1884,Technology,446.86,8,0.1,-3.71,2024-02-16,West
10805,1068,Technology,265.39,5,0.05,8.56,2023-09-25,West
10806,1098,Furniture,591.93,7,0.0,41.24,2025-08-04,West
10807,1395,Technology,62.68,1,0.1,3.07,2023-06-07,West
10808,1024,Furniture,394.42,5,0.15,58.85,2023-12-27,West
10809,1947,Office Supplies,324.04,3,0.15,-5.23,2022-06-11,West
10810,1890,Technology,166.83,2,0.3,-26.29,2026-06-29,West
10811,1468,Furniture,337.06,2,0.05,11.49,2027-04-22,West
10812,1483,Office Supplies,220.89,9,0.3,-26.34,2023-10-21,East
10813,1564,Office Supplies,510.48,4,0.2,-4.07,2025-04-20,Central
10814,1150,Furniture,406.63,4,0.0,85.69,2024-04-29,West
10815,1143,Technology,238.96,7,0.0,63.39,2026-04-22,Central
10816,1568,Furniture,198.21,2,0.05,25.22,2022-03-23,West
10817,1038,Office Supplies,205.82,3,0.05,10.29,2023-06-08,West
10818,1108,Furniture,127.09,3,0.1,0.87,2022-01-04,East
10819,1692,Technology,589.19,6,0.1,49.78,2023-05-10,South
10820,1041,Office Supplies,447.42,3,0.15,31.68,2026-04-28,South
10821,1185,Furniture,171.45,5,0.05,23.04,2027-05-01,East
10822,1934,Technology,560.72,4,0.0,123.77,2024-12-10,Central
10823,1397,Office Supplies,298.48,3,0.2,-2.15,2025-07-08,South
10824,1222,Technology,272.32,8,0.0,73.62,2025-03-03,East
10825,1633,Office Supplies,239.76,3,0.3,-5.08,2027-06-20,East
10826,1132,Furniture,210.49,6,0.0,51.5,2026-06-11,South
10827,1162,Technology,411.07,7,0.3,-34.73,2025-10-17,Central
10828,1214,Office Supplies,608.37,7,0.0,133.56,2023-07-22,East
10829,1732,Technology,621.43,2,0.0,171.23,2025-05-25,West
10830,1234,Technology,263.1,3,0.0,38.53,2024-05-27,Central
10831,1842,Furniture,144.28,4,0.15,16.94,2024-12-27,Central
10832,1657,Technology,479.52,7,0.2,-25.39,2024-10-08,South
10833,1750,Office Supplies,374.09,2,0.05,2.06,2024-10-11,South
10834,1587,Office Supplies,717.48,3,0.3,-125.71,2024-05-13,West
10835,1008,Office Supplies,636.45,7,0.1,-2.87,2026-04-29,East
10836,1073,Office Supplies,375.75,7,0.1,75.07,2025-03-12,South
10837,1953,Furniture,825.96,3,0.2,-24.38,2025-10-01,South
10838,1491,Technology,426.54,1,0.0,33.03,2026-04-27,Central
10839,1912,Furniture,325.52,3,0.0,26.18,2026-08-02,South
10840,1252,Technology,112.74,5,0.3,-9.34,2026-05-28,South
10841,1229,Technology,213.07,7,0.3,-26.65,2024-02-18,South
10842,1518,Technology,333.47,4,0.3,-105.33,2025-05-02,South
10843,1173,Furniture,309.81,1,0.3,-40.21,2024-10-01,Central
10844,1652,Technology,453.15,6,0.0,66.6,2026-08-18,West
10845,1167,Furniture,271.99,2,0.2,-19.19,2025-06-23,West
10846,1169,Office Supplies,575.48,3,0.05,112.84,2022-11-10,East
10847,1392,Office Supplies,458.14,4,0.3,16.59,2023-12-31,South
10848,1945,Technology,592.46,6,0.05,110.2,2027-06-15,Central
10849,1794,Furniture,840.56,6,0.1,126.69,2023-01-19,East
10850,1633,Office Supplies,388.55,7,0.05,18.12,2026-11-24,East
10851,1193,Furniture,631.59,5,0.0,73.2,2026-12-18,West
10852,1516,Furniture,288.35,7,0.0,29.45,2022-10-04,Central
10853,1028,Technology,297.42,2,0.2,20.14,2024-12-31,Central
10854,1164,Office Supplies,339.1,1,0.2,15.89,2025-02-26,Central
10855,1421,Technology,687.13,8,0.0,157.5,2025-10-13,West
10856,1338,Technology,211.36,1,0.15,16.43,2023-11-29,West
10857,1647,Office Supplies,388.37,2,0.1,26.83,2026-03-29,West
10858,1495,Office Supplies,443.8,6,0.05,38.12,2027-02-08,West
10859,1364,Furniture,303.5,1,0.0,47.48,2025-05-28,West
10860,1832,Office Supplies,172.61,3,0.2,-19.47,2024-10-26,South
10861,1341,Furniture,474.4,7,0.15,-53.84,2024-01-21,South
10862,1499,Furniture,123.82,8,0.05,19.18,2024-09-09,Central
10863,1656,Furniture,703.07,4,0.1,17.16,2023-09-16,East
10864,1510,Office Supplies,432.76,3,0.0,81.38,2022-08-16,Central
10865,1326,Technology,566.46,1,0.05,68.12,2027-06-01,East
10866,1216,Furniture,370.74,9,0.0,44.25,2022-01-17,West
10867,1300,Technology,586.26,6,0.0,99.06,2026-05-28,East
10868,1131,Technology,389.7,6,0.1,36.9,2022-01-12,Central
10869,1803,Office Supplies,432.39,9,0.3,-45.01,2026-06-10,Central
10870,1069,Technology,343.05,1,0.05,65.36,2026-03-03,East
10871,1251,Technology,657.05,6,0.0,106.96,2023-11-23,South
10872,1414,Office Supplies,435.06,5,0.1,33.19,2026-07-16,West
10873,1786,Furniture,230.33,6,0.2,7.08,2026-10-06,West
10874,1444,Technology,685.87,8,0.15,66.95,2026-03-06,Central
10875,1875,Office Supplies,838.4,5,0.2,15.82,2022-03-11,South
10876,1181,Technology,322.97,2,0.05,23.56,2022-04-18,East
10877,1166,Technology,630.54,2,0.15,-71.51,2022-07-20,West
10878,1090,Furniture,264.74,5,0.0,30.52,2024-12-11,South
10879,1713,Technology,520.12,3,0.0,62.25,2026-04-22,West
10880,1857,Office Supplies,836.58,3,0.0,232.02,2023-09-21,South
10881,1530,Technology,873.75,8,0.05,127.32,2025-07-06,South
10882,1038,Furniture,437.76,7,0.3,-67.25,2026-02-14,Central
10883,1125,Furniture,459.2,1,0.2,-39.62,2025-07-11,West
10884,1450,Office Supplies,310.81,5,0.0,27.64,2024-06-24,East
10885,1172,Furniture,276.22,9,0.0,57.34,2022-10-30,Central
10886,1652,Technology,312.47,4,0.0,73.07,2024-07-25,Central
10887,1753,Furniture,227.8,1,0.0,60.35,2023-07-30,East
10888,1219,Office Supplies,445.69,8,0.1,80.58,2026-04-27,Central
10889,1637,Furniture,354.85,5,0.3,-94.51,2023-07-09,South
10890,1057,Furniture,333.69,2,0.3,-52.83,2022-05-05,South
10891,1659,Furniture,665.8,1,0.1,8.62,2027-04-13,West
10892,1475,Office Supplies,207.05,3,0.2,-7.21,2025-07-17,West
10893,1455,Furniture,270.15,9,0.05,62.15,2024-05-08,East
10894,1828,Furniture,293.31,1,0.0,56.84,2024-01-15,West
10895,1894,Technology,652.64,4,0.05,126.37,2023-04-25,South
10896,1360,Office Supplies,375.43,8,0.1,16.42,2022-05-12,East
10897,1934,Furniture,556.45,8,0.15,-60.2,2024-10-22,East
10898,1000,Office Supplies,438.94,8,0.0,28.99,2022-04-25,West
10899,1386,Furniture,409.66,8,0.0,75.57,2023-04-26,South
10900,1972,Furniture,488.32,4,0.0,112.17,2024-09-07,East
10901,1347,Furniture,479.44,8,0.3,-55.65,2024-10-21,South
10902,1189,Technology,140.62,9,0.05,25.93,2022-11-27,South
10903,1504,Technology,621.57,7,0.15,60.18,2026-05-20,South
10904,1190,Technology,964.66,2,0.15,-17.74,2024-07-30,West
10905,1507,Office Supplies,281.54,9,0.0,66.61,2024-08-12,Central
10906,1368,Office Supplies,573.36,8,0.1,27.89,2027-06-18,Central
10907,1408,Technology,272.12,5,0.2,-8.68,2026-07-19,East
10908,1823,Office Supplies,239.24,3,0.05,42.45,2024-02-07,South
10909,1928,Furniture,451.49,7,0.3,-32.13,2023-01-26,West
10910,1933,Furniture,262.99,2,0.0,35.86,2024-04-13,South
10911,1116,Furniture,383.21,3,0.0,58.54,2022-05-23,South
10912,1133,Technology,764.72,9,0.2,-114.9,2022-11-24,West
10913,1057,Office Supplies,648.37,4,0.2,-68.26,2026-11-17,Central
10914,1555,Technology,492.12,4,0.3,-81.87,2023-09-20,South
10915,1684,Office Supplies,302.95,3,0.1,49.41,2023-01-12,South
10916,1671,Furniture,604.18,5,0.3,-55.47,2027-01-13,Central
10917,1172,Technology,433.6,3,0.2,-43.35,2022-03-31,West
10918,1828,Office Supplies,365.64,9,0.2,-20.09,2024-03-18,East
10919,1814,Office Supplies,582.7,3,0.1,28.3,2024-10-17,Central
10920,1148,Furniture,487.08,2,0.0,59.75,2024-12-01,East
10921,1079,Technology,402.04,5,0.3,-100.39,2027-05-25,East
10922,1885,Technology,458.11,6,0.05,79.51,2024-11-24,Central
10923,1212,Technology,145.99,1,0.05,0.06,2024-10-08,South
10924,1202,Furniture,349.84,6,0.05,50.02,2026-02-26,East
10925,1763,Technology,417.87,3,0.1,43.75,2023-07-07,East
10926,1228,Furniture,281.01,4,0.05,15.81,2027-02-20,West
10927,1675,Furniture,188.57,6,0.0,37.87,2022-05-04,South
10928,1226,Furniture,372.23,8,0.2,10.25,2022-02-26,East
10929,1658,Office Supplies,154.97,9,0.05,24.69,2024-03-16,West
10930,1531,Technology,93.24,6,0.1,7.99,2026-01-19,South
10931,1440,Technology,165.99,7,0.0,22.68,2022-08-23,Central
10932,1401,Furniture,232.16,5,0.0,60.13,2023-08-31,Central
10933,1046,Furniture,194.61,9,0.0,46.63,2023-01-27,West
10934,1232,Technology,470.57,4,0.15,-15.22,2026-02-24,Central
10935,1304,Furniture,260.59,6,0.0,19.74,2024-08-27,East
10936,1525,Technology,275.35,5,0.3,-57.03,2027-01-29,South
10937,1142,Office Supplies,631.23,1,0.0,46.44,2025-09-28,East
10938,1414,Furniture,1083.49,5,0.0,212.06,2026-07-26,East
10939,1512,Technology,835.26,5,0.0,52.55,2025-04-14,Central
10940,1372,Furniture,118.65,9,0.0,15.93,2022-02-21,East
10941,1565,Technology,827.74,1,0.15,102.39,2026-04-23,Central
10942,1885,Technology,395.61,5,0.2,-10.73,2026-02-10,South
10943,1258,Furniture,286.88,7,0.1,32.47,2023-05-04,South
10944,1655,Office Supplies,813.36,6,0.0,192.25,2027-02-22,East
10945,1470,Technology,449.97,6,0.0,50.15,2022-01-05,West
10946,1952,Technology,331.08,7,0.05,58.68,2026-10-15,Central
10947,1970,Technology,352.09,6,0.3,3.94,2023-09-24,Central
10948,1011,Office Supplies,257.1,5,0.0,38.4,2027-02-05,East
10949,1329,Office Supplies,177.52,5,0.15,0.11,2027-03-20,Central
10950,1735,Furniture,336.02,9,0.05,39.88,2025-05-17,Central
10951,1783,Office Supplies,495.07,8,0.0,138.79,2022-08-05,West
10952,1967,Furniture,312.2,4,0.05,50.68,2023-06-20,West
10953,1357,Furniture,366.56,4,0.0,34.17,2025-09-27,East
10954,1971,Office Supplies,268.29,5,0.15,3.32,2026-10-07,West
10955,1407,Furniture,261.51,3,0.0,41.0,2025-11-25,East
10956,1667,Office Supplies,531.44,8,0.15,3.25,2026-01-25,South
10957,1372,Furniture,366.19,7,0.0,85.51,2024-01-08,East
10958,1007,Office Supplies,624.62,5,0.3,-121.42,2023-12-31,South
10959,1121,Office Supplies,315.45,3,0.0,79.97,2025-05-19,East
10960,1347,Furniture,330.03,5,0.2,18.96,2024-11-15,Central
10961,1675,Technology,920.64,3,0.2,19.02,2025-06-29,West
10962,1089,Furniture,426.96,5,0.3,-49.65,2022-01-03,South
10963,1647,Office Supplies,200.14,1,0.05,41.56,2024-10-22,East
10964,1697,Technology,332.9,6,0.15,48.27,2026-06-16,West
10965,1315,Furniture,592.29,4,0.0,49.9,2024-10-22,East
10966,1177,Furniture,146.89,4,0.0,25.27,2022-05-30,West
10967,1539,Furniture,639.11,8,0.05,53.41,2026-05-26,West
10968,1731,Technology,293.23,2,0.0,69.97,2022-01-04,East
10969,1868,Office Supplies,420.47,4,0.3,-45.91,2026-03-01,South
10970,1040,Furniture,322.91,2,0.0,27.52,2026-04-23,South
10971,1739,Furniture,176.67,1,0.1,27.72,2027-03-10,Central
10972,1703,Furniture,621.74,3,0.1,-1.45,2023-04-13,West
10973,1922,Furniture,284.97,8,0.05,55.67,2022-03-11,Central
10974,1501,Furniture,159.46,6,0.1,12.6,2022-07-20,Central
10975,1958,Office Supplies,421.38,7,0.0,55.65,2022-11-04,East
10976,1144,Office Supplies,261.08,2,0.1,0.52,2025-06-29,East
10977,1200,Furniture,132.43,6,0.0,12.17,2025-08-03,East
10978,1928,Technology,419.71,8,0.3,-48.17,2024-07-10,West
10979,1723,Office Supplies,162.64,8,0.15,8.49,2022-10-19,East
10980,1460,Technology,452.97,4,0.3,-93.17,2025-03-23,East
10981,1731,Office Supplies,648.78,6,0.0,50.72,2024-07-12,West
10982,1751,Furniture,436.4,5,0.0,29.71,2025-03-02,West
10983,1924,Office Supplies,249.14,9,0.0,58.78,2024-06-01,South
10984,1908,Furniture,144.81,8,0.0,33.01,2023-08-09,East
10985,1557,Office Supplies,603.76,2,0.0,39.01,2025-07-21,East
10986,1546,Furniture,477.92,7,0.1,37.33,2026-12-12,East
10987,1252,Furniture,305.44,7,0.0,21.74,2026-09-17,South
10988,1389,Furniture,339.06,1,0.05,76.2,2023-05-24,East
10989,1593,Furniture,455.13,1,0.2,39.26,2025-10-08,South
10990,1882,Technology,245.84,4,0.1,21.64,2022-01-05,Central
10991,1255,Furniture,620.28,5,0.0,174.64,2022-10-20,South
10992,1708,Technology,363.24,4,0.0,91.85,2022-12-26,Central
10993,1814,Technology,196.81,7,0.05,39.57,2026-06-10,East
10994,1920,Furniture,409.56,3,0.0,78.81,2022-08-02,Central
10995,1449,Technology,874.07,7,0.1,-1.23,2025-11-30,South
10996,1009,Office Supplies,262.55,8,0.0,27.42,2025-12-30,West
10997,1823,Furniture,323.87,6,0.2,-3.92,2024-11-04,Central
10998,1797,Technology,379.1,6,0.15,31.92,2025-07-20,Central
10999,1241,Furniture,774.1,8,0.1,-10.47,2023-07-17,East
11000,1250,Furniture,677.03,8,0.0,77.63,2024-02-04,South
11001,1876,Furniture,622.48,7,0.0,103.96,2022-02-14,Central
11002,1004,Technology,543.37,6,0.15,5.71,2023-12-04,Central
11003,1118,Office Supplies,295.8,6,0.05,38.81,2023-09-26,Central
11004,1800,Office Supplies,175.99,6,0.0,49.42,2025-12-06,Central
11005,1373,Technology,380.68,8,0.0,90.23,2025-04-25,West
11006,1064,Furniture,198.16,1,0.0,42.92,2026-10-16,South
11007,1145,Technology,354.86,5,0.15,10.29,2023-10-23,East
11008,1223,Technology,468.93,3,0.0,80.65,2025-04-08,East
11009,1238,Technology,588.45,8,0.05,30.51,2023-12-22,West
11010,1176,Furniture,628.85,6,0.05,145.28,2027-06-12,South
11011,1778,Technology,589.27,2,0.1,12.12,2023-08-17,Central
11012,1852,Furniture,194.09,7,0.2,-20.53,2025-11-25,West
11013,1281,Technology,249.38,7,0.2,3.21,2026-09-28,South
11014,1062,Office Supplies,405.55,5,0.05,24.54,2022-09-03,Central
11015,1216,Technology,588.62,8,0.0,84.16,2027-04-11,West
11016,1853,Technology,133.17,5,0.05,2.75,2024-05-06,South
11017,1826,Office Supplies,407.72,1,0.1,4.87,2027-03-08,East
11018,1794,Furniture,270.55,9,0.1,-0.79,2023-07-06,East
11019,1688,Furniture,505.04,4,0.1,-15.33,2026-08-31,South
11020,1460,Technology,365.9,2,0.0,78.36,2022-02-12,East
11021,1928,Office Supplies,282.89,4,0.1,36.58,2024-04-20,South
11022,1609,Furniture,353.56,9,0.0,50.68,2026-10-13,Central
11023,1104,Technology,507.16,2,0.15,45.3,2022-06-28,South
11024,1098,Office Supplies,515.36,4,0.0,53.26,2026-01-20,Central
11025,1510,Furniture,362.28,2,0.15,12.32,2023-06-19,West
11026,1384,Furniture,258.26,5,0.0,22.65,2023-08-30,South
11027,1404,Office Supplies,509.3,3,0.05,70.76,2023-11-03,West
11028,1822,Office Supplies,238.83,2,0.15,13.11,2025-06-21,East
11029,1517,Office Supplies,111.71,9,0.0,22.71,2024-07-15,Central
11030,1475,Office Supplies,575.38,5,0.15,18.47,2022-01-17,South
11031,1976,Technology,131.29,5,0.1,12.22,2025-02-09,West
11032,1708,Office Supplies,313.63,1,0.1,32.65,2026-06-27,Central
11033,1862,Furniture,166.95,6,0.0,47.38,2024-04-05,Central
11034,1644,Furniture,481.02,7,0.05,41.63,2026-06-10,East
11035,1869,Technology,384.74,1,0.1,27.41,2023-07-01,East
11036,1770,Furniture,161.09,9,0.05,26.24,2024-11-19,Central
11037,1436,Furniture,274.29,8,0.1,19.68,2025-04-30,Central
11038,1022,Office Supplies,600.38,8,0.05,29.05,2023-03-13,South
11039,1996,Furniture,209.09,7,0.0,30.12,2022-06-28,Central
11040,1564,Technology,373.04,5,0.0,62.28,2023-09-08,South
11041,1676,Office Supplies,523.2,3,0.0,81.02,2023-11-08,Central
11042,1713,Office Supplies,470.22,9,0.0,44.47,2026-02-06,East
11043,1457,Technology,258.89,7,0.15,41.98,2023-09-26,South
11044,1082,Office Supplies,279.94,8,0.15,22.15,2025-03-03,West
11045,1144,Office Supplies,245.85,6,0.0,41.88,2024-03-12,East
11046,1084,Technology,250.01,5,0.3,-46.03,2022-11-08,South
11047,1077,Office Supplies,453.75,8,0.05,91.72,2026-10-26,South
11048,1456,Technology,50.69,3,0.3,-13.98,2022-01-25,West
11049,1877,Technology,199.92,7,0.15,-8.04,2023-01-06,South
11050,1000,Furniture,274.94,2,0.15,9.94,2023-06-09,Central
11051,1050,Furniture,198.33,3,0.0,49.53,2025-09-04,West
11052,1684,Office Supplies,522.95,2,0.0,30.89,2022-08-18,East
11053,1716,Office Supplies,219.57,5,0.0,64.99,2025-01-30,East
11054,1771,Technology,243.21,7,0.15,13.38,2026-01-13,Central
11055,1445,Office Supplies,261.56,1,0.0,36.57,2023-01-13,East
11056,1448,Technology,42.84,9,0.15,-0.78,2024-06-06,South
11057,1880,Technology,221.9,1,0.0,20.77,2027-04-09,South
11058,1487,Office Supplies,398.55,1,0.2,4.06,2025-05-11,Central
11059,1799,Technology,282.38,8,0.0,81.57,2025-07-14,East
11060,1033,Furniture,1004.4,6,0.0,154.09,2023-04-07,East
11061,1347,Office Supplies,165.83,6,0.0,47.78,2022-12-31,Central
11062,1094,Furniture,195.02,9,0.05,40.56,2026-10-24,West
11063,1071,Office Supplies,296.99,4,0.0,50.57,2022-04-14,East
11064,1550,Technology,114.38,8,0.15,7.78,2025-02-08,West
11065,1153,Office Supplies,335.51,4,0.0,53.26,2023-03-04,East
11066,1249,Furniture,404.14,2,0.0,76.66,2023-04-14,East
11067,1673,Technology,338.16,8,0.2,-54.68,2024-10-11,East
11068,1437,Office Supplies,241.02,7,0.0,54.0,2026-05-24,East
11069,1117,Office Supplies,385.71,4,0.3,-52.18,2024-05-19,South
11070,1770,Office Supplies,338.56,9,0.3,4.42,2024-02-09,West
11071,1890,Furniture,277.88,9,0.0,71.2,2023-11-11,West
11072,1305,Furniture,333.24,8,0.0,36.41,2024-03-15,East
11073,1267,Office Supplies,506.82,1,0.0,66.35,2024-06-04,East
11074,1960,Technology,253.3,7,0.15,-0.2,2023-07-15,West
11075,1053,Technology,329.59,5,0.1,20.2,2025-06-27,South
11076,1235,Furniture,232.06,7,0.1,9.7,2026-02-14,Central
11077,1388,Technology,478.99,9,0.15,20.31,2022-11-27,Central
11078,1989,Furniture,421.97,2,0.0,52.51,2027-05-10,West
11079,1733,Office Supplies,665.51,4,0.2,-54.83,2023-08-10,East
11080,1762,Furniture,561.49,4,0.15,-52.74,2022-07-20,East
11081,1824,Furniture,335.42,2,0.1,-4.45,2023-03-30,South
11082,1400,Office Supplies,106.99,3,0.2,3.84,2026-03-08,Central
11083,1623,Technology,366.71,8,0.15,49.04,2026-04-19,South
11084,1766,Furniture,782.52,9,0.0,122.65,2024-04-05,Central
11085,1302,Furniture,584.08,6,0.05,73.59,2022-04-21,West
11086,1918,Office Supplies,440.56,2,0.05,20.11,2027-05-11,Central
11087,1206,Technology,209.55,2,0.0,39.34,2024-05-13,South
11088,1228,Furniture,551.25,7,0.3,-85.09,2027-01-26,South
11089,1852,Office Supplies,311.89,8,0.0,63.25,2024-06-26,South
11090,1909,Furniture,382.42,8,0.1,67.86,2026-11-08,West
11091,1577,Office Supplies,100.33,6,0.05,6.46,2026-04-17,Central
11092,1074,Technology,254.94,8,0.0,61.48,2025-05-17,Central
11093,1434,Technology,497.28,1,0.3,-127.45,2026-07-26,South
11094,1102,Technology,224.14,9,0.2,-16.39,2026-06-30,Central
11095,1421,Technology,396.94,1,0.05,8.21,2022-02-02,East
11096,1703,Furniture,475.3,3,0.0,65.65,2023-07-09,East
11097,1763,Furniture,502.14,9,0.0,46.89,2027-03-19,East
11098,1737,Technology,239.39,5,0.0,34.31,2022-04-17,Central
11099,1805,Technology,301.45,9,0.0,46.54,2025-07-12,West
11100,1305,Technology,492.7,9,0.05,34.16,2022-08-14,West
11101,1097,Furniture,280.58,6,0.3,-25.63,2023-05-02,West
11102,1849,Technology,198.21,1,0.1,34.19,2022-06-28,West
11103,1797,Technology,842.98,7,0.2,-72.76,2025-05-30,East
11104,1334,Technology,726.9,6,0.1,18.93,2025-10-25,East
11105,1858,Office Supplies,255.26,9,0.05,19.13,2023-09-29,South
11106,1434,Technology,378.33,7,0.2,30.05,2024-02-27,Central
11107,1446,Office Supplies,418.51,4,0.05,60.98,2022-06-16,Central
11108,1993,Office Supplies,477.24,7,0.2,-0.6,2023-10-25,West
11109,1307,Technology,295.46,2,0.0,25.83,2026-04-26,East
11110,1248,Office Supplies,247.57,6,0.0,40.21,2022-10-27,West
11111,1165,Technology,540.75,6,0.2,-61.88,2025-11-05,South
11112,1480,Furniture,725.37,2,0.1,131.8,2022-02-04,Central
11113,1983,Furniture,515.06,4,0.2,-11.13,2023-02-11,Central
11114,1334,Furniture,276.07,8,0.3,-62.12,2026-03-06,West
11115,1541,Furniture,402.74,8,0.0,72.16,2022-11-10,South
11116,1758,Office Supplies,489.09,8,0.05,22.84,2024-03-26,Central
11117,1105,Technology,167.52,8,0.0,25.58,2024-01-13,South
11118,1562,Technology,334.84,1,0.1,46.82,2023-12-28,South
11119,1080,Technology,638.86,2,0.15,37.69,2024-04-05,West
11120,1132,Furniture,346.96,4,0.0,46.34,2025-01-29,East
11121,1796,Furniture,313.07,9,0.1,-5.81,2023-07-23,West
11122,1899,Technology,214.96,3,0.15,18.2,2025-05-23,East
11123,1137,Furniture,684.44,6,0.0,141.08,2027-05-13,South
11124,1183,Technology,155.22,7,0.2,-7.56,2026-08-19,East
11125,1400,Technology,463.84,8,0.1,-6.97,2023-07-30,South
11126,1329,Technology,362.82,7,0.3,-42.18,2022-03-03,Central
11127,1784,Technology,370.84,3,0.0,107.53,2027-02-18,Central
11128,1507,Technology,213.66,6,0.0,38.46,2023-01-04,Central
11129,1851,Technology,402.15,5,0.05,37.6,2025-10-23,West
11130,1983,Technology,147.26,4,0.0,26.56,2026-05-17,West
11131,1068,Furniture,448.25,1,0.3,5.53,2022-04-04,South
11132,1545,Technology,597.82,7,0.0,80.72,2026-02-01,Central
11133,1773,Technology,329.01,8,0.15,-12.52,2024-09-10,West
11134,1052,Furniture,505.06,2,0.05,79.33,2027-02-20,Central
11135,1449,Furniture,217.43,7,0.0,47.03,2024-11-15,West
11136,1204,Furniture,425.66,6,0.0,97.13,2025-12-29,East
11137,1125,Technology,356.02,5,0.1,58.51,2025-02-18,East
11138,1746,Office Supplies,539.4,4,0.1,27.84,2022-02-19,Central
11139,1042,Office Supplies,419.39,2,0.0,28.87,2024-06-01,South
11140,1751,Furniture,379.03,6,0.3,-41.65,2024-02-03,West
11141,1970,Office Supplies,189.03,5,0.0,30.01,2022-02-05,West
11142,1882,Furniture,650.58,2,0.05,110.42,2025-12-04,East
11143,1110,Technology,620.83,7,0.05,91.98,2025-08-05,East
11144,1760,Office Supplies,271.12,6,0.0,50.6,2025-11-03,South
11145,1662,Technology,496.28,9,0.3,-42.81,2022-04-10,South
11146,1182,Office Supplies,421.65,5,0.0,100.68,2025-09-09,South
11147,1847,Technology,171.24,9,0.0,42.97,2022-11-25,Central
11148,1094,Office Supplies,251.4,9,0.0,47.32,2026-07-30,East
11149,1970,Technology,144.54,1,0.1,10.44,2023-12-07,Central
11150,1373,Technology,127.74,5,0.05,4.45,2022-08-09,East
11151,1911,Office Supplies,370.22,9,0.1,-17.92,2026-12-20,East
11152,1519,Technology,390.58,7,0.0,52.69,2027-02-05,West
11153,1899,Technology,270.45,6,0.0,34.54,2023-07-21,East
11154,1359,Technology,423.61,6,0.2,-0.76,2027-05-17,East
11155,1899,Office Supplies,478.78,7,0.0,117.73,2024-09-22,Central
11156,1695,Office Supplies,435.34,1,0.2,-10.38,2024-10-18,East
11157,1280,Technology,282.7,4,0.0,50.72,2022-04-20,Central
11158,1194,Technology,396.38,1,0.2,-15.67,2022-05-29,South
11159,1863,Office Supplies,682.34,6,0.0,201.03,2023-02-10,East
11160,1194,Office Supplies,240.66,4,0.1,17.83,2026-12-06,East
11161,1666,Technology,405.25,1,0.0,31.1,2026-08-25,Central
11162,1092,Technology,140.63,9,0.0,24.39,2023-11-30,South
11163,1671,Technology,487.16,4,0.0,130.8,2024-10-13,West
11164,1945,Furniture,497.78,6,0.0,135.31,2025-12-04,South
11165,1060,Office Supplies,400.9,7,0.0,21.14,2025-02-26,Central
11166,1633,Furniture,378.91,8,0.05,86.46,2026-02-16,South
11167,1050,Office Supplies,622.98,9,0.1,27.94,2022-04-18,Central
11168,1402,Office Supplies,222.24,9,0.15,-7.18,2023-01-24,Central
11169,1788,Office Supplies,201.34,8,0.1,34.51,2023-03-01,West
11170,1004,Office Supplies,389.04,3,0.1,54.19,2023-03-23,East
11171,1465,Office Supplies,402.38,2,0.05,54.64,2024-07-06,Central
11172,1603,Office Supplies,456.86,5,0.05,65.37,2024-12-27,Central
11173,1681,Office Supplies,388.17,1,0.05,76.81,2027-05-22,West
11174,1828,Furniture,316.72,3,0.2,29.36,2024-12-25,Central
11175,1533,Technology,280.81,1,0.0,76.53,2023-10-18,East
11176,1404,Technology,283.96,3,0.0,53.44,2027-06-23,West
11177,1837,Furniture,657.42,4,0.1,114.82,2026-05-08,East
11178,1512,Furniture,293.3,7,0.0,87.71,2026-07-22,East
11179,1644,Furniture,120.23,5,0.2,-14.59,2026-03-08,West
11180,1232,Furniture,417.61,5,0.2,22.97,2026-03-08,Central
11181,1523,Office Supplies,621.74,1,0.0,108.78,2022-11-17,East
11182,1345,Technology,85.11,8,0.0,12.5,2023-12-20,East
11183,1045,Office Supplies,294.14,4,0.05,45.7,2027-01-30,East
11184,1545,Technology,686.68,5,0.1,-30.17,2023-12-29,East
11185,1944,Technology,444.33,2,0.0,78.48,2023-08-03,West
11186,1077,Furniture,288.16,1,0.15,21.61,2023-03-23,West
11187,1729,Office Supplies,336.7,9,0.1,-6.9,2026-05-17,South
11188,1812,Furniture,392.6,2,0.0,61.48,2022-07-29,South
11189,1922,Office Supplies,417.57,6,0.0,118.95,2024-04-28,East
11190,1072,Technology,502.17,1,0.15,2.44,2027-02-06,Central
11191,1793,Furniture,305.58,1,0.0,42.66,2023-01-05,East
11192,1248,Furniture,413.51,9,0.2,-42.55,2027-05-19,Central
11193,1046,Technology,155.07,4,0.05,20.13,2026-05-07,East
11194,1120,Technology,319.01,9,0.1,40.92,2026-07-10,South
11195,1213,Technology,285.02,5,0.2,11.28,2027-04-01,South
11196,1238,Furniture,324.01,7,0.2,4.09,2026-01-21,Central
11197,1055,Office Supplies,180.99,1,0.0,46.04,2027-04-03,East
11198,1349,Furniture,215.91,6,0.0,39.6,2023-07-31,Central
11199,1106,Office Supplies,581.1,8,0.15,2.3,2026-07-24,South
11200,1830,Furniture,216.63,1,0.05,38.18,2023-11-20,East
11201,1047,Furniture,354.27,9,0.0,81.28,2024-02-29,East
11202,1572,Technology,137.37,3,0.3,-24.69,2024-09-18,Central
11203,1336,Office Supplies,198.05,1,0.0,12.71,2027-05-03,West
