customer_id,age,gender,city,annual_income,spending_score,membership_years,total_orders,avg_order_value,last_purchase_days,preferred_category,churn
789,65,Male,Los Angeles,76759.0,35.0,3,45,208,327,Groceries,1
790,46,Female,New York,125973.0,55.0,2,36,295,185,Beauty,1
791,30,Female,Los Angeles,64306.0,87.0,10,49,93,134,Sports,0
792,63,Male,Los Angeles,128369.0,9.0,8,51,29,177,Electronics,1
793,52,Female,Dallas,75371.0,2.0,4,27,142,22,Home,0
794,23,Male,San Francisco,40918.0,61.0,8,9,235,241,Electronics,0
795,35,Female,New York,48379.0,41.0,1,55,309,77,Beauty,0
796,68,Female,New York,140667.0,44.0,5,39,464,204,Groceries,0
797,22,Male,Phoenix,128475.0,64.0,9,1,495,4,Sports,0
798,64,Male,Phoenix,110810.0,31.0,1,7,430,328,Electronics,1
799,42,Male,New York,103232.0,47.0,4,26,59,165,Groceries,1
800,19,Male,Miami,22962.0,2.0,6,7,212,128,Beauty,0
801,27,Female,Chicago,33851.0,96.0,10,52,146,45,Beauty,0
802,47,Male,Phoenix,137626.0,82.0,8,7,308,218,Beauty,0
803,67,Female,Chicago,65747.0,77.0,3,8,471,235,Groceries,0
804,62,Male,Dallas,145180.0,69.0,5,16,90,136,Home,0
805,22,Male,Miami,72349.0,58.0,7,3,156,168,Fashion,0
806,50,Female,New York,90832.0,44.0,1,45,163,237,Electronics,0
807,18,Male,Miami,76356.0,74.0,7,10,408,93,Fashion,0
808,35,Male,Phoenix,34745.0,56.0,8,50,373,5,Beauty,0
809,49,Male,Los Angeles,25730.0,43.0,8,7,399,156,Fashion,0
810,64,Male,Dallas,33921.0,89.0,9,21,426,245,Groceries,0
811,66,Female,New York,118430.0,34.0,6,53,318,360,Beauty,1
812,28,Female,Houston,91138.0,30.0,6,37,389,81,Beauty,0
813,38,Male,Dallas,103111.0,71.0,2,31,364,247,Sports,1
814,43,Male,San Francisco,39023.0,70.0,3,23,460,343,Sports,0
815,42,Male,Chicago,65349.0,55.0,4,57,454,137,Groceries,0
816,39,Female,Miami,146796.0,67.0,4,27,288,63,Groceries,0
817,44,Female,New York,101533.0,13.0,8,56,403,307,Fashion,1
818,66,Female,Dallas,103286.0,3.0,1,22,427,116,Electronics,0
819,30,Female,Miami,61979.0,26.0,10,39,158,113,Fashion,0
820,50,Male,New York,42837.0,57.0,4,57,71,31,Groceries,0
821,51,Male,Phoenix,34997.0,24.0,4,27,36,7,Electronics,0
822,58,Male,Dallas,124975.0,53.0,1,54,184,3,Fashion,0
823,52,Female,Phoenix,108603.0,70.0,3,49,32,307,Home,0
824,18,Male,Dallas,65039.0,43.0,5,4,209,243,Home,0
825,38,Female,Phoenix,147394.0,60.0,6,24,494,56,Electronics,0
826,65,Female,San Francisco,40923.0,58.0,9,23,359,73,Sports,0
827,23,Male,Miami,28876.0,49.0,9,48,372,10,Electronics,0
828,45,Male,Houston,80973.0,42.0,9,19,381,61,Fashion,0
829,34,Male,Dallas,22887.0,76.0,1,42,371,50,Beauty,0
830,22,Female,San Francisco,83723.0,100.0,9,3,283,122,Home,0
831,48,Female,Dallas,62422.0,66.0,8,27,331,175,Beauty,0
832,22,Male,Phoenix,122390.0,11.0,2,3,240,1,Home,0
833,55,Male,New York,71413.0,98.0,1,28,123,38,Fashion,0
834,20,Female,Dallas,122484.0,90.0,1,17,358,190,Home,0
835,40,Male,San Francisco,22841.0,18.0,6,31,217,79,Electronics,0
836,54,Female,Phoenix,144647.0,85.0,9,10,319,345,Beauty,0
837,54,Female,Los Angeles,48756.0,100.0,7,49,463,338,Groceries,0
838,27,Male,Phoenix,91576.0,52.0,5,22,378,190,Beauty,1
839,27,Male,Miami,138248.0,46.0,2,30,387,184,Fashion,0
840,36,Male,Houston,30304.0,44.0,1,49,188,67,Groceries,0
841,34,Male,Los Angeles,50341.0,22.0,2,21,168,17,Beauty,0
842,38,Female,Miami,24758.0,53.0,1,36,268,316,Fashion,1
843,31,Female,Miami,37010.0,59.0,3,53,275,296,Sports,1
844,26,Female,Miami,147039.0,94.0,6,23,489,209,Electronics,0
845,63,Male,New York,80758.0,30.0,8,38,61,345,Home,0
846,18,Female,Miami,51658.0,8.0,3,12,221,41,Home,0
847,68,Male,New York,69002.0,98.0,10,25,477,115,Home,0
848,62,Male,Miami,123318.0,57.0,9,54,263,100,Sports,0
849,30,Male,Chicago,21375.0,73.0,10,57,176,345,Electronics,1
850,21,Male,San Francisco,119485.0,20.0,5,20,483,349,Beauty,1
851,18,Male,Los Angeles,42092.0,25.0,7,49,468,139,Beauty,1
852,66,Male,Chicago,20490.0,19.0,8,49,420,316,Electronics,1
853,57,Female,Miami,23729.0,5.0,3,42,305,324,Groceries,1
854,49,Male,Los Angeles,25974.0,75.0,2,7,301,334,Electronics,0
855,51,Female,Los Angeles,138222.0,79.0,2,29,456,302,Home,0
856,45,Female,Dallas,105216.0,72.0,5,48,400,294,Beauty,1
857,48,Male,Houston,103860.0,83.0,1,29,257,17,Electronics,0
858,25,Male,Chicago,147288.0,87.0,2,13,38,322,Beauty,0
859,56,Male,Houston,116870.0,27.0,9,3,72,292,Electronics,1
860,43,Female,Los Angeles,41398.0,40.0,7,2,104,74,Fashion,0
861,51,Male,New York,54650.0,96.0,6,16,292,263,Home,0
862,20,Female,Los Angeles,41292.0,26.0,9,30,449,16,Electronics,0
863,67,Male,Houston,121291.0,27.0,7,38,379,14,Sports,0
864,29,Male,Chicago,123889.0,62.0,5,6,232,336,Electronics,0
865,18,Female,Miami,23159.0,83.0,9,45,456,281,Fashion,0
866,61,Female,Dallas,118162.0,50.0,6,7,380,361,Sports,1
867,22,Male,Dallas,82766.0,42.0,6,5,123,4,Sports,0
868,47,Female,Dallas,114887.0,29.0,4,56,211,127,Electronics,0
869,47,Female,Miami,122834.0,39.0,1,7,448,312,Fashion,0
870,34,Female,Dallas,37065.0,60.0,5,34,196,6,Sports,0
871,65,Female,Chicago,41638.0,41.0,9,32,166,129,Home,0
872,64,Female,Miami,21073.0,33.0,8,49,399,232,Groceries,0
873,40,Male,Dallas,66511.0,83.0,8,13,474,313,Home,0
874,32,Male,Miami,104307.0,83.0,5,30,100,195,Beauty,1
875,54,Female,Houston,145274.0,97.0,9,25,212,65,Beauty,0
876,38,Male,San Francisco,120997.0,16.0,3,21,56,321,Fashion,1
877,31,Male,San Francisco,127866.0,23.0,3,59,396,103,Sports,0
878,19,Female,Chicago,49320.0,7.0,1,21,345,277,Home,1
879,28,Male,Phoenix,89876.0,26.0,9,28,173,158,Home,1
880,68,Female,New York,54924.0,96.0,6,48,149,224,Groceries,0
881,56,Female,Dallas,101720.0,12.0,2,58,78,289,Fashion,1
882,55,Male,New York,60734.0,72.0,8,20,243,278,Sports,0
883,51,Female,Miami,88116.0,5.0,9,34,268,182,Fashion,0
884,55,Female,New York,60025.0,92.0,9,5,259,4,Electronics,0
885,67,Female,Chicago,114503.0,69.0,2,18,393,215,Home,0
886,51,Female,Chicago,22159.0,49.0,2,39,408,217,Fashion,0
887,35,Female,Los Angeles,68940.0,26.0,7,43,312,209,Fashion,0
888,47,Male,San Francisco,99436.0,5.0,4,57,306,74,Groceries,0
889,32,Male,Dallas,96976.0,22.0,1,57,223,227,Electronics,0
890,44,Female,Los Angeles,34678.0,79.0,8,11,118,93,Beauty,0
891,68,Female,New York,81075.0,13.0,2,54,369,65,Home,0
892,51,Male,Phoenix,,,3,17,195,321,Groceries,1
893,69,Female,Los Angeles,32021.0,33.0,5,48,281,10,Fashion,0
894,55,Male,Los Angeles,26772.0,23.0,3,45,290,303,Home,0
895,50,Female,Chicago,87163.0,97.0,7,22,162,322,Beauty,0
896,41,Female,Phoenix,129968.0,18.0,7,37,208,305,Fashion,0
897,32,Female,Miami,93755.0,30.0,2,20,291,278,Electronics,1
898,47,Female,New York,43464.0,26.0,7,48,39,86,Home,0
899,59,Female,Los Angeles,71137.0,16.0,6,54,352,26,Groceries,0
900,68,Female,Phoenix,50232.0,77.0,10,54,319,218,Electronics,0
901,34,Female,San Francisco,81497.0,39.0,9,48,445,95,Beauty,0
902,22,Male,Dallas,128017.0,33.0,9,48,65,244,Beauty,0
903,46,Male,Phoenix,94024.0,26.0,2,46,114,107,Home,0
904,21,Male,San Francisco,120485.0,48.0,7,6,437,248,Beauty,1
905,27,Female,New York,129898.0,65.0,5,34,83,14,Sports,0
906,34,Female,Phoenix,71448.0,38.0,6,14,432,161,Groceries,1
907,27,Female,San Francisco,125468.0,2.0,1,48,150,71,Home,0
908,34,Female,Phoenix,104517.0,6.0,7,23,28,152,Sports,0
909,37,Female,Phoenix,20901.0,46.0,6,20,478,75,Beauty,0
910,41,Female,Dallas,107980.0,50.0,4,13,222,215,Home,1
911,22,Female,San Francisco,127594.0,38.0,1,47,428,51,Sports,0
912,51,Male,San Francisco,103597.0,88.0,9,44,489,143,Beauty,0
913,23,Female,Los Angeles,22881.0,18.0,4,41,317,36,Fashion,0
914,19,Male,New York,49863.0,27.0,2,32,193,167,Fashion,0
915,30,Male,Dallas,131362.0,41.0,8,26,92,236,Electronics,0
916,60,Female,Phoenix,25622.0,72.0,2,50,103,260,Fashion,1
917,60,Female,Phoenix,,,5,53,78,192,Sports,0
918,65,Male,Los Angeles,21378.0,74.0,6,14,40,202,Groceries,1
919,28,Male,New York,103168.0,17.0,8,52,477,262,Fashion,1
920,68,Female,Chicago,113847.0,62.0,1,57,425,185,Home,0
921,64,Female,Dallas,91186.0,29.0,1,36,176,158,Home,1
922,40,Male,Los Angeles,65201.0,58.0,4,8,338,246,Home,1
923,33,Female,New York,140767.0,70.0,5,40,348,110,Fashion,0
924,48,Female,Dallas,,,9,22,80,99,Fashion,0
925,28,Female,Phoenix,79251.0,22.0,7,22,83,241,Electronics,1
926,33,Male,New York,92572.0,6.0,7,16,344,202,Groceries,1
927,25,Male,New York,59255.0,26.0,8,27,187,122,Groceries,0
928,21,Male,Miami,83212.0,39.0,5,56,222,117,Beauty,1
929,57,Female,New York,70210.0,12.0,5,10,148,96,Electronics,0
930,21,Female,Chicago,145629.0,99.0,1,25,264,234,Sports,0
931,42,Male,New York,136736.0,14.0,9,31,125,67,Home,0
932,20,Male,Chicago,42499.0,22.0,6,21,340,218,Fashion,0
933,49,Male,Phoenix,,,9,27,141,15,Beauty,0
934,20,Female,Chicago,71628.0,23.0,3,17,337,273,Beauty,1
935,44,Male,Dallas,81360.0,48.0,5,33,201,219,Fashion,0
936,46,Male,Phoenix,24603.0,71.0,2,31,122,274,Electronics,0
937,49,Female,Phoenix,113309.0,50.0,10,50,335,147,Beauty,1
938,67,Female,Chicago,147466.0,89.0,5,42,321,332,Groceries,0
939,68,Female,San Francisco,105473.0,13.0,8,26,280,344,Electronics,1
940,36,Male,Los Angeles,32632.0,85.0,2,21,132,152,Fashion,1
941,38,Female,Houston,50607.0,10.0,8,36,425,347,Electronics,1
942,22,Female,San Francisco,111873.0,55.0,4,1,493,304,Groceries,1
943,35,Male,New York,85756.0,9.0,10,4,456,15,Home,1
944,45,Female,Miami,66994.0,79.0,10,4,89,354,Fashion,0
945,59,Male,Houston,83382.0,52.0,1,26,179,84,Groceries,0
946,39,Male,New York,90354.0,2.0,5,4,259,192,Fashion,1
947,38,Female,San Francisco,76344.0,25.0,1,49,30,41,Groceries,0
948,23,Female,San Francisco,73775.0,13.0,7,9,157,352,Groceries,1
949,18,Female,New York,27349.0,98.0,8,30,186,324,Beauty,0
950,22,Female,Phoenix,91154.0,51.0,3,51,266,261,Beauty,1
951,58,Female,New York,47464.0,58.0,3,45,373,309,Beauty,1
952,29,Female,Miami,62624.0,34.0,7,4,50,136,Home,0
953,43,Male,San Francisco,141897.0,35.0,4,5,31,278,Home,1
954,63,Male,New York,146866.0,3.0,3,45,262,106,Groceries,0
955,51,Female,Chicago,57344.0,59.0,8,23,127,7,Sports,0
956,66,Male,Houston,145857.0,70.0,3,16,355,302,Fashion,1
957,31,Female,Chicago,103791.0,48.0,7,22,441,30,Beauty,0
958,43,Male,Miami,44299.0,64.0,2,37,342,126,Fashion,0
959,62,Male,New York,67975.0,19.0,1,8,213,357,Groceries,1
960,44,Male,Dallas,21462.0,67.0,6,48,327,79,Electronics,0
961,26,Female,Miami,140209.0,82.0,8,33,152,67,Groceries,0
962,43,Male,Phoenix,101441.0,73.0,1,55,414,23,Home,0
963,64,Female,Chicago,110456.0,76.0,10,38,300,189,Sports,0
964,39,Male,Chicago,101788.0,5.0,9,43,310,74,Electronics,0
965,64,Male,Los Angeles,126540.0,67.0,3,16,182,5,Fashion,0
966,47,Male,New York,60581.0,11.0,3,5,297,82,Home,0
967,60,Male,Phoenix,120372.0,94.0,4,16,440,25,Beauty,0
968,65,Male,Dallas,91289.0,68.0,1,7,489,264,Electronics,0
969,34,Female,Chicago,125541.0,69.0,9,51,458,2,Home,0
970,43,Female,Chicago,34175.0,1.0,3,1,222,278,Fashion,0
971,53,Male,Phoenix,141704.0,91.0,10,9,115,328,Groceries,0
972,18,Male,Miami,26191.0,92.0,4,18,242,343,Fashion,0
973,25,Male,Miami,103434.0,63.0,1,45,256,224,Electronics,0
974,66,Male,New York,104518.0,29.0,4,58,136,72,Electronics,0
975,52,Female,San Francisco,100158.0,82.0,1,47,475,68,Groceries,0
976,69,Male,Los Angeles,86537.0,12.0,5,3,211,320,Electronics,1
977,32,Female,Chicago,135721.0,77.0,5,24,295,94,Sports,0
978,64,Male,San Francisco,67645.0,41.0,7,28,125,19,Beauty,0
979,39,Female,San Francisco,128536.0,2.0,8,10,23,128,Home,1
980,31,Male,Los Angeles,43283.0,37.0,4,9,37,343,Groceries,1
981,43,Male,San Francisco,143153.0,45.0,7,13,326,82,Fashion,1
982,45,Female,San Francisco,106971.0,80.0,4,48,471,254,Fashion,0
983,40,Male,Miami,112759.0,48.0,3,35,39,221,Beauty,0
984,31,Male,Miami,79123.0,24.0,6,54,141,343,Electronics,1
985,41,Male,Houston,122780.0,99.0,4,23,156,97,Electronics,0
986,19,Female,Dallas,50024.0,22.0,3,47,99,52,Fashion,0
987,62,Male,New York,69630.0,100.0,9,17,173,175,Beauty,0
988,43,Male,San Francisco,50734.0,11.0,5,46,377,338,Fashion,1
989,31,Female,Houston,20515.0,58.0,7,7,44,182,Electronics,0
990,68,Female,Dallas,130782.0,46.0,6,52,471,353,Groceries,1
991,24,Female,Houston,86727.0,29.0,10,16,188,115,Home,0
992,20,Male,Houston,117800.0,35.0,5,53,78,348,Electronics,1
993,64,Male,New York,129164.0,15.0,7,40,320,1,Groceries,0
994,40,Male,New York,66216.0,60.0,6,36,60,63,Home,0
995,63,Female,Phoenix,91833.0,95.0,10,20,57,248,Sports,0
996,60,Male,Los Angeles,78755.0,42.0,2,24,136,231,Beauty,1
997,64,Male,Los Angeles,47856.0,43.0,3,47,294,226,Groceries,1
998,62,Female,Phoenix,134959.0,80.0,2,5,289,19,Sports,0
999,35,Female,Phoenix,93870.0,74.0,3,45,146,31,Electronics,0
1000,55,Female,Miami,44162.0,49.0,1,6,424,333,Beauty,0
1001,52,Female,Dallas,26008.0,64.0,8,28,418,121,Groceries,0
1002,68,Female,Houston,27987.0,32.0,6,59,22,24,Electronics,0
1003,32,Male,San Francisco,82532.0,64.0,2,5,312,325,Beauty,0
1004,42,Female,Phoenix,116502.0,2.0,8,49,392,211,Beauty,1
1005,54,Male,Chicago,23332.0,24.0,6,39,449,161,Electronics,0
1006,45,Male,Los Angeles,86323.0,87.0,7,38,35,255,Electronics,0
1007,27,Female,Phoenix,58990.0,66.0,1,2,417,59,Groceries,1
1008,56,Female,Chicago,29873.0,38.0,7,43,284,114,Beauty,0
1009,34,Female,Chicago,102542.0,31.0,3,39,258,160,Groceries,1
1010,56,Male,Chicago,105761.0,26.0,8,54,282,220,Beauty,1
1011,39,Female,Miami,56444.0,29.0,6,21,417,357,Groceries,0
1012,43,Female,Miami,55340.0,67.0,4,40,153,169,Electronics,0
1013,61,Female,San Francisco,125219.0,78.0,8,37,232,12,Electronics,0
1014,42,Female,San Francisco,25033.0,25.0,9,59,34,242,Fashion,0
1015,34,Female,Chicago,93324.0,48.0,10,18,455,139,Groceries,0
1016,30,Male,Dallas,35689.0,65.0,2,54,347,97,Fashion,0
1017,37,Male,Miami,129756.0,53.0,6,48,437,147,Fashion,0
1018,42,Male,Houston,107134.0,67.0,5,46,379,182,Sports,1
1019,21,Female,Chicago,123016.0,90.0,5,12,148,57,Beauty,0
1020,27,Female,Houston,115239.0,18.0,10,17,371,42,Home,0
1021,20,Female,Houston,20066.0,9.0,3,37,141,354,Sports,1
1022,58,Male,Chicago,134159.0,38.0,8,46,260,199,Beauty,0
1023,62,Female,Los Angeles,65246.0,87.0,8,38,134,31,Home,0
1024,35,Female,Dallas,27533.0,21.0,5,15,216,180,Fashion,1
1025,64,Female,Chicago,100639.0,65.0,8,7,241,2,Home,0
1026,53,Male,San Francisco,90152.0,21.0,10,14,233,288,Electronics,1
1027,64,Female,Chicago,131581.0,27.0,8,50,423,138,Electronics,0
1028,39,Male,Miami,135828.0,70.0,3,1,99,105,Groceries,0
1029,51,Female,Chicago,79658.0,44.0,2,38,282,218,Beauty,0
1030,64,Male,Los Angeles,58498.0,100.0,9,3,154,222,Sports,0
1031,25,Male,Miami,129028.0,28.0,2,37,325,331,Fashion,0
1032,57,Male,San Francisco,31772.0,45.0,9,44,261,105,Beauty,0
1033,66,Female,New York,109385.0,17.0,4,31,405,127,Fashion,0
1034,61,Female,New York,69036.0,40.0,2,43,322,265,Electronics,0
1035,36,Male,Houston,,,10,13,289,200,Sports,1
1036,59,Male,Dallas,139159.0,76.0,1,48,306,252,Sports,0
1037,58,Female,Houston,,,4,18,69,15,Electronics,1
1038,54,Female,Los Angeles,138027.0,66.0,9,17,208,226,Home,1
1039,23,Male,Phoenix,36932.0,46.0,9,17,316,353,Sports,0
1040,69,Female,San Francisco,115305.0,86.0,4,11,33,105,Home,0
1041,43,Female,Dallas,76827.0,87.0,9,20,408,233,Fashion,0
1042,51,Female,San Francisco,81431.0,30.0,6,10,478,319,Sports,1
1043,62,Female,New York,44648.0,69.0,1,29,251,219,Groceries,0
1044,23,Male,Houston,132947.0,9.0,10,48,280,277,Electronics,0
1045,54,Female,San Francisco,52966.0,85.0,6,34,211,261,Home,0
1046,50,Female,New York,47777.0,11.0,9,17,432,341,Groceries,1
1047,39,Male,Los Angeles,144661.0,69.0,2,54,222,336,Fashion,0
1048,38,Male,Los Angeles,52567.0,99.0,6,52,280,190,Fashion,0
1049,23,Female,Phoenix,135259.0,91.0,2,42,132,198,Sports,0
1050,23,Female,San Francisco,37174.0,66.0,4,13,393,353,Sports,1
1051,65,Female,Phoenix,62598.0,88.0,8,44,371,277,Groceries,0
1052,21,Female,Miami,144711.0,31.0,7,47,55,336,Beauty,0
1053,47,Male,Dallas,79199.0,33.0,9,39,98,39,Beauty,0
1054,28,Male,San Francisco,33798.0,39.0,7,27,294,162,Sports,1
1055,47,Male,Los Angeles,85364.0,94.0,1,54,467,121,Beauty,0
1056,48,Female,Houston,37558.0,46.0,2,53,297,262,Electronics,1
1057,41,Female,New York,81084.0,37.0,6,26,181,216,Groceries,0
1058,26,Female,Chicago,64237.0,92.0,7,28,331,312,Electronics,0
1059,20,Female,Phoenix,85497.0,60.0,3,13,36,49,Beauty,0
1060,68,Male,Chicago,20178.0,31.0,9,12,223,92,Sports,0
1061,48,Male,San Francisco,136932.0,11.0,7,44,492,129,Electronics,0
1062,57,Female,Houston,106006.0,87.0,6,28,459,321,Fashion,1
1063,54,Male,Phoenix,37118.0,2.0,6,2,36,28,Sports,0
1064,53,Female,Chicago,42616.0,27.0,1,37,221,356,Groceries,1
1065,41,Female,Dallas,,,5,57,495,148,Home,0
1066,48,Male,Houston,27601.0,2.0,10,57,229,328,Home,0
1067,23,Female,New York,45363.0,21.0,3,34,421,65,Sports,1
1068,19,Female,Dallas,22795.0,58.0,7,23,448,218,Beauty,0
1069,37,Male,Houston,117462.0,5.0,10,58,499,51,Electronics,0
1070,45,Female,Miami,65264.0,52.0,3,52,97,305,Electronics,1
1071,28,Female,Phoenix,122892.0,45.0,5,45,75,74,Sports,0
1072,21,Male,Los Angeles,92833.0,85.0,7,29,99,199,Fashion,0
1073,32,Female,New York,149688.0,93.0,3,35,325,192,Groceries,0
1074,23,Male,San Francisco,23084.0,20.0,10,11,77,189,Beauty,1
1075,66,Female,Dallas,115865.0,61.0,2,48,37,12,Fashion,0
1076,47,Male,Dallas,96646.0,38.0,6,33,227,239,Sports,0
1077,55,Male,Chicago,20731.0,20.0,8,51,484,360,Sports,1
1078,68,Male,Phoenix,21129.0,25.0,4,11,154,81,Fashion,0
1079,19,Female,San Francisco,48022.0,2.0,9,9,351,270,Home,1
1080,32,Male,Los Angeles,21605.0,32.0,8,14,29,290,Sports,1
1081,28,Male,Houston,97506.0,26.0,7,9,88,48,Groceries,0
1082,25,Male,Los Angeles,129241.0,70.0,7,39,360,317,Beauty,0
1083,43,Male,Phoenix,64130.0,41.0,3,48,406,209,Fashion,0
1084,68,Male,Phoenix,49265.0,67.0,6,3,102,35,Home,0
1085,62,Female,Miami,,,5,29,128,119,Fashion,0
1086,61,Female,Miami,88469.0,1.0,1,19,63,65,Home,0
1087,22,Female,Los Angeles,35187.0,51.0,3,36,473,315,Home,0
1088,23,Female,Houston,45791.0,5.0,1,32,417,242,Groceries,1
1089,43,Female,Los Angeles,110436.0,13.0,4,7,151,36,Beauty,0
1090,21,Female,Phoenix,90610.0,19.0,10,55,37,252,Sports,1
1091,36,Female,Phoenix,132341.0,12.0,3,28,112,243,Home,0
1092,37,Male,Chicago,111962.0,48.0,4,44,455,42,Sports,0
1093,50,Female,Miami,59867.0,25.0,9,18,313,69,Beauty,0
1094,37,Male,San Francisco,136178.0,57.0,3,5,483,107,Sports,0
1095,66,Male,San Francisco,20893.0,35.0,6,23,167,39,Groceries,0
1096,29,Female,San Francisco,119694.0,76.0,6,55,491,69,Groceries,0
1097,64,Male,Chicago,39773.0,94.0,7,22,191,180,Electronics,0
1098,18,Male,New York,24239.0,5.0,9,26,70,12,Groceries,1
1099,43,Male,San Francisco,40863.0,98.0,7,42,38,339,Home,0
1100,31,Male,Phoenix,71415.0,22.0,1,12,139,204,Beauty,1
1101,55,Female,Chicago,88968.0,77.0,8,40,343,36,Groceries,0
1102,54,Female,Los Angeles,120675.0,57.0,5,19,244,126,Fashion,0
1103,28,Female,Miami,80430.0,47.0,9,47,85,63,Beauty,0
1104,53,Female,Miami,,,10,1,160,332,Home,1
1105,30,Female,Houston,21515.0,3.0,5,3,465,82,Beauty,1
1106,60,Female,Los Angeles,117206.0,53.0,5,27,208,307,Groceries,0
1107,20,Female,Houston,134210.0,84.0,2,18,177,299,Fashion,0
1108,50,Female,Chicago,124630.0,31.0,3,50,117,34,Electronics,0
1109,23,Female,Dallas,34605.0,69.0,10,30,177,240,Home,0
1110,67,Female,San Francisco,76240.0,88.0,9,2,454,97,Home,0
1111,27,Male,New York,25586.0,33.0,7,5,265,49,Beauty,0
1112,22,Female,Los Angeles,121221.0,72.0,1,29,363,146,Sports,0
1113,40,Male,Los Angeles,140419.0,88.0,3,33,451,125,Sports,0
1114,27,Male,Los Angeles,142374.0,50.0,2,42,255,189,Fashion,0
1115,61,Male,Houston,,,1,20,52,57,Electronics,0
1116,19,Male,Chicago,51186.0,16.0,9,30,380,349,Electronics,0
1117,30,Female,Los Angeles,46928.0,76.0,8,42,260,109,Beauty,0
1118,57,Male,Dallas,118264.0,77.0,5,5,349,5,Beauty,0
1119,19,Female,Los Angeles,103087.0,39.0,2,50,357,24,Sports,0
1120,37,Female,Miami,142990.0,89.0,1,21,294,221,Groceries,0
1121,18,Male,San Francisco,107029.0,46.0,7,58,90,315,Electronics,0
1122,54,Female,New York,40711.0,96.0,2,15,332,294,Groceries,0
1123,26,Male,San Francisco,74962.0,88.0,1,20,422,10,Electronics,0
1124,34,Male,Miami,40039.0,47.0,2,8,235,165,Groceries,1
1125,26,Female,Miami,,,7,49,98,215,Groceries,1
1126,28,Female,New York,95483.0,9.0,7,31,188,126,Electronics,0
1127,32,Male,Dallas,117871.0,87.0,10,12,317,267,Fashion,1
1128,41,Female,Chicago,101395.0,50.0,6,21,490,280,Fashion,1
1129,55,Female,Miami,108658.0,77.0,5,30,199,88,Beauty,0
1130,52,Female,Chicago,21577.0,60.0,3,27,135,114,Groceries,1
1131,47,Male,Miami,127792.0,96.0,3,44,279,21,Groceries,0
1132,48,Male,Phoenix,,,9,26,279,148,Groceries,1
1133,66,Female,New York,136908.0,36.0,4,33,24,245,Groceries,0
1134,22,Female,Miami,127468.0,63.0,9,26,316,266,Groceries,1
1135,61,Female,Phoenix,53798.0,69.0,4,26,127,217,Sports,0
1136,67,Female,San Francisco,117434.0,86.0,2,36,362,240,Home,0
1137,31,Female,Houston,101417.0,80.0,4,40,379,232,Groceries,0
1138,28,Male,Phoenix,30785.0,41.0,6,1,136,232,Sports,0
1139,26,Female,Los Angeles,92227.0,74.0,6,59,376,242,Fashion,0
1140,51,Male,Miami,138680.0,24.0,5,15,464,190,Groceries,0
1141,29,Female,Phoenix,81957.0,82.0,1,50,350,229,Fashion,0
1142,52,Male,Chicago,85431.0,49.0,3,1,458,66,Beauty,1
1143,52,Female,Houston,37297.0,18.0,5,11,350,279,Home,0
1144,18,Male,Dallas,91894.0,7.0,6,55,32,269,Electronics,0
1145,57,Female,Miami,136869.0,4.0,1,2,161,209,Home,1
1146,39,Male,Los Angeles,83772.0,90.0,9,1,207,16,Groceries,0
1147,46,Male,Dallas,39581.0,69.0,3,31,475,297,Groceries,0
1148,25,Male,Phoenix,75192.0,60.0,10,44,300,220,Home,0
1149,28,Male,Dallas,21462.0,55.0,3,16,485,257,Home,1
1150,58,Male,Dallas,148848.0,16.0,2,54,134,268,Beauty,1
1151,54,Male,Houston,84173.0,99.0,8,22,447,229,Fashion,0
1152,31,Female,San Francisco,35511.0,90.0,3,42,255,119,Electronics,0
1153,47,Male,Dallas,96106.0,82.0,6,18,357,178,Home,0
1154,52,Female,Dallas,68665.0,29.0,2,47,29,20,Electronics,0
1155,38,Female,Miami,64414.0,23.0,7,17,218,36,Home,0
1156,54,Female,San Francisco,101010.0,14.0,4,30,271,335,Fashion,1
1157,22,Female,Houston,92573.0,79.0,9,10,69,108,Electronics,0
1158,36,Female,Los Angeles,113665.0,49.0,10,35,447,189,Sports,0
1159,31,Male,Phoenix,127803.0,33.0,9,58,161,178,Fashion,0
1160,43,Male,Houston,139682.0,25.0,7,21,290,96,Electronics,0
1161,21,Male,Houston,33386.0,21.0,8,16,35,315,Home,0
1162,42,Female,New York,144069.0,17.0,3,6,21,20,Home,0
1163,62,Male,Houston,74460.0,23.0,5,3,177,164,Fashion,1
1164,59,Male,San Francisco,26221.0,57.0,2,41,49,97,Fashion,0
1165,42,Male,New York,43474.0,81.0,10,43,101,143,Home,0
1166,35,Male,Phoenix,126073.0,58.0,7,21,50,62,Electronics,0
1167,57,Male,Dallas,135375.0,14.0,8,13,255,242,Sports,1
1168,25,Female,Miami,132660.0,93.0,9,18,352,238,Beauty,0
1169,56,Male,Miami,41045.0,20.0,7,58,167,131,Fashion,0
1170,57,Female,Phoenix,111319.0,30.0,10,54,196,93,Home,0
1171,31,Female,Phoenix,136582.0,19.0,10,24,389,91,Electronics,0
1172,49,Female,San Francisco,125693.0,53.0,8,27,54,133,Fashion,0
1173,68,Female,Chicago,24922.0,56.0,9,54,42,123,Electronics,0
1174,55,Female,Dallas,131943.0,77.0,6,4,125,342,Fashion,0
1175,50,Male,Phoenix,42706.0,82.0,10,22,116,118,Home,0
1176,40,Male,Houston,62771.0,23.0,2,24,249,198,Electronics,0
1177,32,Male,San Francisco,72335.0,62.0,2,40,246,282,Home,0
